"ccode1","ccode2","lvalue","cu","ldist","lrgdpcc","lrgdp","regional","comlang","border","cont1","cont2"
"BDI","POL",4.70953035354614,0,8.26207160949707,14.5946421989822,47.7134236209076,0,0,0,"Africa","Europe"
"BDI","PRT",6.8308744430542,0,8.24838542938232,15.4342755379407,47.1953739301654,0,0,0,"Africa","Europe"
"BDI","THA",7.59538745880127,0,8.50663375854492,14.7387045781482,48.288855714009,0,0,0,"Africa","Asia"
"BDI","TUR",4.73619842529297,0,7.9894700050354,14.6000408944368,48.187256870327,0,0,0,"Africa","Asia"
"BDI","USA",10.10520362854,0,9.02763271331787,16.1764968488502,51.2140726172032,0,0,0,"Africa","Americas"
"BDI","ZWE",7.3440728187561,0,7.03746700286865,13.6402608218159,45.5049956695644,0,0,0,"Africa","Africa"
"BEL","AUS",13.6537055969238,0,9.1387939453125,19.3629080645339,52.2039671941154,0,0,0,"Europe","Oceania"
"BEL","AUT",14.7775268554688,0,6.18522500991821,19.4314037443964,51.4638965779915,1,1,0,"Europe","Europe"
"BEL","BGR",12.164776802063,0,7.02296495437622,17.9461210244858,50.0215462127662,0,0,0,"Europe","Europe"
"BEL","CHE",15.43625831604,0,5.77021598815918,19.5870041225086,51.4859478104767,0,1,0,"Europe","Europe"
"BEL","DEU",18.0339603424072,0,5.71903085708618,19.3885104600359,53.7380477779038,1,1,0,"Europe","Europe"
"BEL","DNK",14.8032741546631,0,6.07122421264648,19.4670487739325,51.0682710521255,1,0,0,"Europe","Europe"
"BEL","ESP",15.8447551727295,0,6.73434686660767,19.083684385963,52.6998096846983,1,0,0,"Europe","Europe"
"BEL","FIN",14.6498928070068,0,7.09810781478882,19.2693796268941,50.8473810474955,1,0,0,"Europe","Europe"
"BEL","FJI",8.0468692779541,0,9.22040271759033,17.7883884366071,47.5049101013032,0,0,0,"Europe","Oceania"
"BEL","FRA",17.8278732299805,0,5.84589910507202,19.4261607030905,53.4362596789083,1,1,0,"Europe","Europe"
"BEL","GBR",17.1629161834717,0,5.8102879524231,19.3347838542388,53.35281441709,1,0,0,"Europe","Europe"
"BEL","GRC",13.892840385437,0,7.08520698547363,18.8633583472594,51.1579190654564,1,0,0,"Europe","Europe"
"BEL","HUN",13.5360898971558,0,6.6468071937561,18.28572387248,50.5582419348747,0,0,0,"Europe","Europe"
"BEL","IRL",14.7346086502075,0,6.27555322647095,19.2439361638952,50.4681670215093,1,0,0,"Europe","Europe"
"BEL","ISL",11.2434501647949,0,7.13370990753174,19.4135864688317,48.0440116527915,0,0,0,"Europe","Europe"
"BEL","ITA",16.6778507232666,0,6.53778314590454,19.3609352948159,53.3547526032577,1,0,0,"Europe","Europe"
"BEL","MLT",11.7826166152954,0,7.05671119689941,18.9672777390419,47.9229180050983,0,0,0,"Europe","Europe"
"BEL","NLD",17.6677589416504,0,4.92164278030396,19.3615621870711,52.0470117126615,1,1,0,"Europe","Europe"
"BEL","NOR",14.6664247512817,0,6.68833303451538,19.4768351572772,50.8965006970693,0,0,0,"Europe","Europe"
"BEL","NZL",12.4828329086304,0,9.35793876647949,19.2347641826494,50.4606668155205,0,0,0,"Europe","Oceania"
"BEL","PNG",9.43348407745361,0,9.06752109527588,17.4756067549272,48.8818802682039,0,0,0,"Europe","Oceania"
"BEL","POL",14.2991342544556,0,6.53925800323486,18.0995935918035,51.6997284215429,0,0,0,"Europe","Europe"
"BEL","PRT",14.5247449874878,0,6.88063287734985,18.939226930762,51.1816787308007,1,0,0,"Europe","Europe"
"BEL","ROM",12.6428298950195,0,6.92140197753906,17.8461217214216,50.914842773451,0,0,0,"Europe","character(0)"
"BEL","SLB",6.59714555740356,0,9.12018871307373,17.2596244064791,46.2339568055477,0,0,0,"Europe","Oceania"
"BEL","SWE",15.6802215576172,0,6.77394580841064,19.3283409074834,51.4538026484012,1,0,0,"Europe","Europe"
"BEN","ARG",5.03695249557495,0,8.56863880157471,15.7140674569091,48.5939782720543,0,0,0,"Africa","Americas"
"BEN","AUS",3.25809645652771,0,9.10497093200684,16.4743713579995,48.6994503967811,0,0,0,"Africa","Oceania"
"BEN","BEL",10.3053131103516,0,7.95638513565063,16.5622653708899,48.2096511290236,0,1,0,"Africa","Europe"
"BEN","BRA",10.7976961135864,0,8.33198165893555,15.275377607601,49.6768904540497,0,0,0,"Africa","Americas"
"BEN","CAN",8.58876895904541,0,8.68111419677734,16.5679023760061,49.2873967573662,0,1,0,"Africa","Americas"
"BEN","CHE",8.43511486053467,0,7.86687612533569,16.6984674159743,47.9814310131424,0,1,0,"Africa","Europe"
"BEN","CHN",11.1909418106079,0,8.78585052490234,14.6075078150858,51.0315642397059,0,0,0,"Africa","Asia"
"BEN","COL",4.40671920776367,0,8.53579807281494,15.4190966518288,48.3561610871225,0,0,0,"Africa","Americas"
